IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
160309762,NON-CRIMINAL,LOST PROPERTY,Tuesday,12/15/2015,14:00,PARK,NONE,4800 Block of 17TH ST,-122.449858914715,37.7615490284458,"(37.7615490284458, -122.449858914715)",16030976271000
160277614,LARCENY/THEFT,PETTY THEFT BICYCLE,Tuesday,12/15/2015,21:00,MISSION,NONE,2100 Block of MARKET ST,-122.429788986988,37.7666521474762,"(37.7666521474762, -122.429788986988)",16027761406313
160266231,OTHER OFFENSES,FALSE PERSONATION AND CHEAT CRIMES (GENERAL),Tuesday,12/15/2015,12:00,SOUTHERN,NONE,800 Block of MISSION ST,-122.405395493939,37.7835100715421,"(37.7835100715421, -122.405395493939)",16026623109026
160259571,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,12/15/2015,10:00,CENTRAL,NONE,900 Block of SUTTER ST,-122.416010946957,37.7882266719693,"(37.7882266719693, -122.416010946957)",16025957164070
160259571,OTHER OFFENSES,INJURY TO TELEGRAPH/TELEPHONE LINES,Tuesday,12/15/2015,10:00,CENTRAL,NONE,900 Block of SUTTER ST,-122.416010946957,37.7882266719693,"(37.7882266719693, -122.416010946957)",16025957126120
160259571,DISORDERLY CONDUCT,DISTURBING THE PEACE,Tuesday,12/15/2015,10:00,CENTRAL,NONE,900 Block of SUTTER ST,-122.416010946957,37.7882266719693,"(37.7882266719693, -122.416010946957)",16025957119022
160259543,NON-CRIMINAL,LOST PROPERTY,Tuesday,12/15/2015,12:00,RICHMOND,NONE,3500 Block of WASHINGTON ST,-122.451483580698,37.7893563895409,"(37.7893563895409, -122.451483580698)",16025954371000
160253711,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Tuesday,12/15/2015,12:00,NORTHERN,NONE,600 Block of FELL ST,-122.428571514045,37.775266521436,"(37.775266521436, -122.428571514045)",16025371109029
160223689,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Tuesday,12/15/2015,11:00,CENTRAL,NONE,700 Block of VALLEJO ST,-122.409791662293,37.7985083480435,"(37.7985083480435, -122.409791662293)",16022368906374
160188594,OTHER OFFENSES,FALSE PERSONATION,Tuesday,12/15/2015,12:00,RICHMOND,NONE,600 Block of 44TH AV,-122.504813975733,37.7762907811699,"(37.7762907811699, -122.504813975733)",16018859409027
160185001,FRAUD,"CREDIT CARD, THEFT BY USE OF",Tuesday,12/15/2015,00:01,CENTRAL,NONE,900 Block of SUTTER ST,-122.416010946957,37.7882266719693,"(37.7882266719693, -122.416010946957)",16018500109320
160185001,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Tuesday,12/15/2015,00:01,CENTRAL,NONE,900 Block of SUTTER ST,-122.416010946957,37.7882266719693,"(37.7882266719693, -122.416010946957)",16018500109029
160156911,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Tuesday,12/15/2015,12:00,BAYVIEW,NONE,2000 Block of EVANS AV,-122.396315619126,37.7478113603031,"(37.7478113603031, -122.396315619126)",16015691109029
160153791,FRAUD,"CREDIT CARD, THEFT BY USE OF",Tuesday,12/15/2015,18:17,SOUTHERN,NONE,800 Block of MARKET ST,-122.406520987144,37.7850629421661,"(37.7850629421661, -122.406520987144)",16015379109320
160139111,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Tuesday,12/15/2015,00:01,SOUTHERN,NONE,900 Block of HOWARD ST,-122.406508487003,37.7803313209065,"(37.7803313209065, -122.406508487003)",16013911168020
160139086,EMBEZZLEMENT,EMBEZZLED VEHICLE,Tuesday,12/15/2015,16:13,TARAVAL,NONE,3900 Block of ALEMANY BL,-122.468105304613,37.7109639146394,"(37.7109639146394, -122.468105304613)",16013908607052
160124980,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Tuesday,12/15/2015,08:00,BAYVIEW,NONE,0 Block of KISKA RD,-122.378573984591,37.7303199602104,"(37.7303199602104, -122.378573984591)",16012498028100
160121663,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Tuesday,12/15/2015,12:00,SOUTHERN,NONE,200 Block of INTERSTATE80 HY,-122.365565425353,37.8096707013239,"(37.8096707013239, -122.365565425353)",16012166305071
160102237,ASSAULT,BATTERY,Tuesday,12/15/2015,20:15,CENTRAL,NONE,GEARY ST / HYDE ST,-122.416452065595,37.7863086885804,"(37.7863086885804, -122.416452065595)",16010223704134
160099747,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Tuesday,12/15/2015,00:01,SOUTHERN,NONE,1200 Block of FOLSOM ST,-122.410802477808,37.7743299153836,"(37.7743299153836, -122.410802477808)",16009974705073
160090814,FRAUD,"FALSE PRETENSES, GRAND THEFT",Tuesday,12/15/2015,12:30,MISSION,NONE,1400 Block of CHURCH ST,-122.426937897817,37.7473004188732,"(37.7473004188732, -122.426937897817)",16009081410125
160086045,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Tuesday,12/15/2015,12:00,INGLESIDE,NONE,0 Block of TIOGA AV,-122.404042691685,37.7161490218345,"(37.7161490218345, -122.404042691685)",16008604509029
160081368,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,12/15/2015,12:00,RICHMOND,NONE,300 Block of 5TH AV,-122.463348348807,37.7820081056628,"(37.7820081056628, -122.463348348807)",16008136806303
160058113,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Tuesday,12/15/2015,09:30,SOUTHERN,NONE,100 Block of BRANNAN ST,-122.38904057367,37.7843212349417,"(37.7843212349417, -122.38904057367)",16005811306374
160034771,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,12/15/2015,15:00,MISSION,NONE,600 Block of GUERRERO ST,-122.423602137138,37.7607578152257,"(37.7607578152257, -122.423602137138)",16003477106371
160032929,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Tuesday,12/15/2015,00:01,SOUTHERN,NONE,0 Block of BLUXOME ST,-122.396829271959,37.7767640297712,"(37.7767640297712, -122.396829271959)",16003292909029
160032480,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Tuesday,12/15/2015,13:00,SOUTHERN,NONE,100 Block of 12TH ST,-122.417628311343,37.7719781799261,"(37.7719781799261, -122.417628311343)",16003248005151
160020281,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Tuesday,12/15/2015,12:00,MISSION,NONE,500 Block of UTAH ST,-122.406311571034,37.762608811814,"(37.762608811814, -122.406311571034)",16002028171010
160017868,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Tuesday,12/15/2015,12:00,INGLESIDE,NONE,100 Block of GAMBIER ST,-122.422028274298,37.7274568405621,"(37.7274568405621, -122.422028274298)",16001786809029
160017250,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Tuesday,12/15/2015,09:00,INGLESIDE,NONE,0 Block of ALLISON ST,-122.442281645825,37.7141714392522,"(37.7141714392522, -122.442281645825)",16001725009029
156312921,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,12/15/2015,07:00,SOUTHERN,NONE,4TH ST / MARKET ST,-122.405832474482,37.7857446545609,"(37.7857446545609, -122.405832474482)",15631292106372
156312197,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,12/15/2015,17:00,INGLESIDE,NONE,CHURCH ST / 29TH ST,-122.426671664945,37.7436993942403,"(37.7436993942403, -122.426671664945)",15631219706244
156310511,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,12/15/2015,20:45,CENTRAL,NONE,BAY ST / STOCKTON ST,-122.410313788739,37.8060266607919,"(37.8060266607919, -122.410313788739)",15631051106244
156309724,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,12/15/2015,13:30,TENDERLOIN,NONE,LARKIN ST / GROVE ST,-122.416583456133,37.7786591541508,"(37.7786591541508, -122.416583456133)",15630972406372
156308055,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,12/15/2015,16:15,NORTHERN,NONE,700 Block of FELL ST,-122.430193587144,37.7749507679575,"(37.7749507679575, -122.430193587144)",15630805506372
169000515,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,12/16/2015,13:15,MISSION,NONE,2700 Block of MISSION ST,-122.418587172219,37.7530186537446,"(37.7530186537446, -122.418587172219)",16900051564020
166046201,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/16/2015,19:30,RICHMOND,NONE,1000 Block of POINTLOBOS AV,-122.513642064265,37.7784692199467,"(37.7784692199467, -122.513642064265)",16604620106244
166027013,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/16/2015,12:18,NORTHERN,NONE,800 Block of TURK ST,-122.423105855786,37.7815834072995,"(37.7815834072995, -122.423105855786)",16602701306244
166013846,NON-CRIMINAL,LOST PROPERTY,Wednesday,12/16/2015,13:17,NORTHERN,NONE,2000 Block of BROADWAY ST,-122.430838378403,37.7948418077407,"(37.7948418077407, -122.430838378403)",16601384671000
166013181,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Wednesday,12/16/2015,20:00,SOUTHERN,NONE,0 Block of TOWNSEND ST,-122.38917826265,37.7817062612299,"(37.7817062612299, -122.38917826265)",16601318106224
166013147,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/16/2015,18:30,SOUTHERN,NONE,400 Block of SPEAR ST,-122.388888409512,37.7883279710132,"(37.7883279710132, -122.388888409512)",16601314706244
166012804,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,12/16/2015,22:30,SOUTHERN,NONE,100 Block of 4TH ST,-122.40316136589,37.7836909533775,"(37.7836909533775, -122.40316136589)",16601280406372
160184978,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Wednesday,12/16/2015,14:15,NORTHERN,NONE,1100 Block of FRANCISCO ST,-122.42412350881,37.8033613356362,"(37.8033613356362, -122.42412350881)",16018497811012
160184978,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Wednesday,12/16/2015,14:15,NORTHERN,NONE,1100 Block of FRANCISCO ST,-122.42412350881,37.8033613356362,"(37.8033613356362, -122.42412350881)",16018497806302
160156632,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/16/2015,18:30,MISSION,NONE,DIVISION ST / BRYANT ST,-122.410932750782,37.769411384942,"(37.769411384942, -122.410932750782)",16015663206244
160114759,"SEX OFFENSES, FORCIBLE","CHILD ABUSE, PORNOGRAPHY",Wednesday,12/16/2015,08:00,INGLESIDE,NONE,100 Block of PERSIA AV,-122.434764286692,37.7226161363136,"(37.7226161363136, -122.434764286692)",16011475915017
160059901,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,12/16/2015,11:50,RICHMOND,NONE,300 Block of CLEMENT ST,-122.462820934738,37.7829584656072,"(37.7829584656072, -122.462820934738)",16005990164070
160046083,FRAUD,"CREDIT CARD, THEFT BY USE OF",Wednesday,12/16/2015,12:00,TENDERLOIN,NONE,200 Block of EDDY ST,-122.411800134753,37.7840890366868,"(37.7840890366868, -122.411800134753)",16004608309320
160046083,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Wednesday,12/16/2015,12:00,TENDERLOIN,NONE,200 Block of EDDY ST,-122.411800134753,37.7840890366868,"(37.7840890366868, -122.411800134753)",16004608309029
160021524,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,12/16/2015,10:00,BAYVIEW,NONE,20TH ST / ARKANSAS ST,-122.39821861129,37.759909237667,"(37.759909237667, -122.39821861129)",16002152407021
160017852,BURGLARY,"BURGLARY, HOT PROWL, ATTEMPTED FORCIBLE ENTRY",Wednesday,12/16/2015,02:30,INGLESIDE,NONE,100 Block of BONVIEW ST,-122.417900244182,37.7415188943978,"(37.7415188943978, -122.417900244182)",16001785205082
160017852,BURGLARY,"BURGLARY OF RESIDENCE, ATTEMPTED FORCIBLE ENTRY",Wednesday,12/16/2015,02:30,INGLESIDE,NONE,100 Block of BONVIEW ST,-122.417900244182,37.7415188943978,"(37.7415188943978, -122.417900244182)",16001785205042
160014438,BURGLARY,"BURGLARY OF FLAT, UNLAWFUL ENTRY",Wednesday,12/16/2015,05:00,RICHMOND,NONE,200 Block of 5TH AV,-122.463484669544,37.7839015140659,"(37.7839015140659, -122.463484669544)",16001443805023
160011246,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,12/16/2015,16:08,RICHMOND,NONE,100 Block of 3RD AV,-122.461349421599,37.7860957181586,"(37.7860957181586, -122.461349421599)",16001124606373
159007145,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,12/16/2015,13:50,TARAVAL,"ARREST, BOOKED",19TH AV / DENSLOWE DR,-122.475003009213,37.724912078558,"(37.724912078558, -122.475003009213)",15900714565016
159007145,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,12/16/2015,13:50,TARAVAL,"ARREST, BOOKED",19TH AV / DENSLOWE DR,-122.475003009213,37.724912078558,"(37.724912078558, -122.475003009213)",15900714565010
159007139,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,12/16/2015,09:45,TARAVAL,"ARREST, BOOKED",19TH AV / WINSTON DR,-122.474899151688,37.7269905309861,"(37.7269905309861, -122.474899151688)",15900713965016
159007139,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,12/16/2015,09:45,TARAVAL,"ARREST, BOOKED",19TH AV / WINSTON DR,-122.474899151688,37.7269905309861,"(37.7269905309861, -122.474899151688)",15900713965010
156312288,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Wednesday,12/16/2015,13:30,TARAVAL,NONE,1800 Block of VICENTE ST,-122.48560378101,37.7388214326705,"(37.7388214326705, -122.48560378101)",15631228806224
156311484,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/16/2015,12:00,SOUTHERN,NONE,5TH ST / TOWNSEND ST,-122.397207764774,37.7753329097568,"(37.7753329097568, -122.397207764774)",15631148406244
156310420,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,12/16/2015,00:01,NORTHERN,NONE,1900 Block of CLAY ST,-122.425187017072,37.791913382979,"(37.791913382979, -122.425187017072)",15631042006372
156309962,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,12/16/2015,22:46,NORTHERN,NONE,CHURCH ST / MARKET ST,-122.428950032727,37.7675027326801,"(37.7675027326801, -122.428950032727)",15630996206372
156309699,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,12/16/2015,00:01,SOUTHERN,NONE,800 Block of MARKET ST,-122.407633520742,37.7841893501425,"(37.7841893501425, -122.407633520742)",15630969906372
156308362,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,12/16/2015,17:00,PARK,NONE,1700 Block of FULTON ST,-122.445652525154,37.7759612670837,"(37.7759612670837, -122.445652525154)",15630836206372
156307643,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,12/16/2015,22:00,INGLESIDE,NONE,700 Block of MOULTRIE ST,-122.416049571508,37.7354307818459,"(37.7354307818459, -122.416049571508)",15630764306372
156306344,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,12/16/2015,13:30,RICHMOND,NONE,400 Block of 6TH AV,-122.464141682663,37.7800393578965,"(37.7800393578965, -122.464141682663)",15630634406372
156306231,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Wednesday,12/16/2015,18:30,NORTHERN,NONE,STEINER ST / BUSH ST,-122.435107179729,37.7868088327514,"(37.7868088327514, -122.435107179729)",15630623106374
156306231,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/16/2015,18:30,NORTHERN,NONE,STEINER ST / BUSH ST,-122.435107179729,37.7868088327514,"(37.7868088327514, -122.435107179729)",15630623106244
156305318,NON-CRIMINAL,LOST PROPERTY,Wednesday,12/16/2015,22:15,SOUTHERN,NONE,FOLSOM ST / 5TH ST,-122.403390364796,37.7802655777189,"(37.7802655777189, -122.403390364796)",15630531871000
156305114,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/16/2015,19:00,SOUTHERN,NONE,7TH ST / HARRISON ST,-122.406300138733,37.7755131129937,"(37.7755131129937, -122.406300138733)",15630511406244
156305095,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,12/16/2015,19:00,SOUTHERN,NONE,800 Block of HOWARD ST,-122.403890955445,37.7824014072132,"(37.7824014072132, -122.403890955445)",15630509506372
156305089,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,12/16/2015,14:00,SOUTHERN,NONE,4TH ST / BRANNAN ST,-122.396533248456,37.7783268978785,"(37.7783268978785, -122.396533248456)",15630508928150
156304138,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/16/2015,22:00,BAYVIEW,NONE,22ND ST / ILLINOIS ST,-122.387316279433,37.7580021664589,"(37.7580021664589, -122.387316279433)",15630413806244
156303986,LARCENY/THEFT,PETTY THEFT BICYCLE,Wednesday,12/16/2015,19:00,CENTRAL,NONE,STOCKTON ST / POST ST,-122.406775392392,37.7884982866148,"(37.7884982866148, -122.406775392392)",15630398606313
156303867,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/16/2015,18:00,CENTRAL,NONE,THE EMBARCADERONORTH ST / GREEN ST,-122.398861971113,37.8007809996037,"(37.8007809996037, -122.398861971113)",15630386706244
156303845,NON-CRIMINAL,LOST PROPERTY,Wednesday,12/16/2015,20:00,CENTRAL,NONE,300 Block of POST ST,-122.407591091073,37.7883401187101,"(37.7883401187101, -122.407591091073)",15630384571000
156303839,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/16/2015,16:00,CENTRAL,NONE,LARKIN ST / BAY ST,-122.421818673368,37.8045651817046,"(37.8045651817046, -122.421818673368)",15630383906244
156303817,NON-CRIMINAL,LOST PROPERTY,Wednesday,12/16/2015,12:15,CENTRAL,NONE,GEARY ST / POWELL ST,-122.408231026261,37.787359494956,"(37.787359494956, -122.408231026261)",15630381771000
156303776,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Wednesday,12/16/2015,19:05,TENDERLOIN,NONE,400 Block of TAYLOR ST,-122.411490839882,37.7864683433591,"(37.7864683433591, -122.411490839882)",15630377606374
156303146,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/16/2015,10:45,NORTHERN,NONE,FILLMORE ST / CALIFORNIA ST,-122.433843066298,37.7889062433785,"(37.7889062433785, -122.433843066298)",15630314606244
156303049,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/16/2015,23:00,NORTHERN,NONE,2600 Block of BUCHANAN ST,-122.431611319985,37.7942257896237,"(37.7942257896237, -122.431611319985)",15630304906244
156303033,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/16/2015,19:15,NORTHERN,NONE,2000 Block of CALIFORNIA ST,-122.428087689719,37.7895820615822,"(37.7895820615822, -122.428087689719)",15630303306244
156303027,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/16/2015,17:15,NORTHERN,NONE,GOLDEN GATE AV / FRANKLIN ST,-122.422090267887,37.7808219708329,"(37.7808219708329, -122.422090267887)",15630302706244
156303011,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/16/2015,20:49,NORTHERN,NONE,FILLMORE ST / CALIFORNIA ST,-122.433843066298,37.7889062433785,"(37.7889062433785, -122.433843066298)",15630301106244
156302308,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/16/2015,13:30,RICHMOND,NONE,3400 Block of GEARY BL,-122.455895726372,37.781280554263,"(37.781280554263, -122.455895726372)",15630230806244
156302289,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/16/2015,15:30,RICHMOND,NONE,600 Block of 7TH AV,-122.464940040095,37.7762384154187,"(37.7762384154187, -122.464940040095)",15630228906244
156302267,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,12/16/2015,17:45,RICHMOND,NONE,3600 Block of SACRAMENTO ST,-122.452774301325,37.787391694685,"(37.787391694685, -122.452774301325)",15630226706372
156302251,NON-CRIMINAL,LOST PROPERTY,Wednesday,12/16/2015,08:30,RICHMOND,NONE,600 Block of 3RD AV,-122.460658164087,37.7764339282581,"(37.7764339282581, -122.460658164087)",15630225171000
156302201,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/16/2015,06:25,RICHMOND,NONE,1700 Block of DIVISADERO ST,-122.439852291448,37.7857393890855,"(37.7857393890855, -122.439852291448)",15630220106244
156302085,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/16/2015,11:30,SOUTHERN,NONE,800 Block of HARRISON ST,-122.400799947914,37.7799338672319,"(37.7799338672319, -122.400799947914)",15630208506244
156302057,NON-CRIMINAL,LOST PROPERTY,Wednesday,12/16/2015,20:00,SOUTHERN,NONE,THE EMBARCADEROSOUTH ST / FOLSOM ST,-122.390094248247,37.7907638589303,"(37.7907638589303, -122.390094248247)",15630205771000
156301714,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/16/2015,15:30,TARAVAL,NONE,ULLOA ST / CLAREMONT BL,-122.465037066383,37.7406512722385,"(37.7406512722385, -122.465037066383)",15630171406244
156301695,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/16/2015,09:00,PARK,NONE,500 Block of TWINPEAKS BL,-122.446757209575,37.7531845175462,"(37.7531845175462, -122.446757209575)",15630169506244
151126175,OTHER OFFENSES,FALSE PERSONATION AND CHEAT CRIMES (GENERAL),Wednesday,12/16/2015,11:15,INGLESIDE,NONE,100 Block of HIGHLAND AV,-122.423583118335,37.7373272692065,"(37.7373272692065, -122.423583118335)",15112617509026
151123513,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Wednesday,12/16/2015,17:00,MISSION,NONE,2200 Block of 17TH ST,-122.405960799364,37.7646310221098,"(37.7646310221098, -122.405960799364)",15112351306374
151113893,MISSING PERSON,FOUND PERSON,Wednesday,12/16/2015,12:00,PARK,NONE,800 Block of BUENAVISTAWEST AV,-122.442597549743,37.7693116425317,"(37.7693116425317, -122.442597549743)",15111389375000
151113893,MISSING PERSON,MISSING ADULT,Wednesday,12/16/2015,12:00,PARK,NONE,800 Block of BUENAVISTAWEST AV,-122.442597549743,37.7693116425317,"(37.7693116425317, -122.442597549743)",15111389374000
151111405,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Wednesday,12/16/2015,12:00,INGLESIDE,NONE,100 Block of DAY ST,-122.425478904997,37.7430195055146,"(37.7430195055146, -122.425478904997)",15111140568020
151103082,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/16/2015,19:20,TENDERLOIN,NONE,LARKIN ST / GROVE ST,-122.416583456133,37.7786591541508,"(37.7786591541508, -122.416583456133)",15110308206244
151101490,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Wednesday,12/16/2015,10:00,CENTRAL,NONE,CLAY ST / HYDE ST,-122.417761976795,37.7928030545176,"(37.7928030545176, -122.417761976795)",15110149006113
151099425,ASSAULT,THREATS AGAINST LIFE,Wednesday,12/16/2015,13:00,INGLESIDE,NONE,600 Block of NAPLES ST,-122.433040844627,37.7185345219738,"(37.7185345219738, -122.433040844627)",15109942519057
151099425,OTHER OFFENSES,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",Wednesday,12/16/2015,13:00,INGLESIDE,NONE,600 Block of NAPLES ST,-122.433040844627,37.7185345219738,"(37.7185345219738, -122.433040844627)",15109942509024
151096841,MISSING PERSON,MISSING ADULT,Wednesday,12/16/2015,19:00,TENDERLOIN,NONE,300 Block of EDDY ST,-122.412930522059,37.7838344374141,"(37.7838344374141, -122.412930522059)",15109684174000
151096318,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Wednesday,12/16/2015,16:00,TARAVAL,NONE,100 Block of FONT BL,-122.473644075533,37.7155536666978,"(37.7155536666978, -122.473644075533)",15109631806303
151093671,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Wednesday,12/16/2015,17:00,RICHMOND,NONE,2800 Block of SACRAMENTO ST,-122.439818989915,37.7891540127006,"(37.7891540127006, -122.439818989915)",15109367105013
151093499,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Wednesday,12/16/2015,18:30,MISSION,NONE,300 Block of DOUGLASS ST,-122.439209856789,37.7587412381166,"(37.7587412381166, -122.439209856789)",15109349905073
151091835,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,12/16/2015,12:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15109183564070
151090962,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,12/16/2015,18:00,MISSION,NONE,700 Block of ALABAMA ST,-122.411572788477,37.7597252282091,"(37.7597252282091, -122.411572788477)",15109096207021
151090489,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,12/16/2015,17:00,NORTHERN,NONE,FRANKLIN ST / MCALLISTER ST,-122.421893134467,37.779891233614,"(37.779891233614, -122.421893134467)",15109048906242
151090194,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, BODILY FORCE",Wednesday,12/16/2015,23:00,TENDERLOIN,NONE,0 Block of MASON ST,-122.409268441444,37.7837998723601,"(37.7837998723601, -122.409268441444)",15109019402004
151089567,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,12/16/2015,19:00,BAYVIEW,NONE,SILLIMAN ST / GIRARD ST,-122.406088073563,37.7309752639658,"(37.7309752639658, -122.406088073563)",15108956706243
151089426,NON-CRIMINAL,"LICENSE PLATE, RECOVERED",Wednesday,12/16/2015,13:00,BAYVIEW,NONE,GILMAN AV / INGALLS ST,-122.391872492835,37.7203513038826,"(37.7203513038826, -122.391872492835)",15108942671012
151089426,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Wednesday,12/16/2015,13:00,BAYVIEW,NONE,GILMAN AV / INGALLS ST,-122.391872492835,37.7203513038826,"(37.7203513038826, -122.391872492835)",15108942671010
151089410,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Wednesday,12/16/2015,19:30,NORTHERN,NONE,2100 Block of CHESTNUT ST,-122.43872325496,37.8005583558889,"(37.8005583558889, -122.43872325496)",15108941005053
151089404,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,12/16/2015,10:00,MISSION,NONE,25TH ST / CASTRO ST,-122.433929516819,37.7496951850335,"(37.7496951850335, -122.433929516819)",15108940407021
151089404,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Wednesday,12/16/2015,10:00,MISSION,NONE,25TH ST / CASTRO ST,-122.433929516819,37.7496951850335,"(37.7496951850335, -122.433929516819)",15108940407020
151089244,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,12/16/2015,20:15,INGLESIDE,NONE,300 Block of SILVER AV,-122.429969905093,37.728489252473,"(37.728489252473, -122.429969905093)",15108924407021
